title,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,time_signature,valence,tempo
War Eternal - Arch Enemy,-0.36083269082498093,0.9193877551020406,0.0,0.494108108108108,-1.0,0.49380267724343074,-0.5328951635982067,1.019549295774648,0.09795191451469286,0.0,-0.3790202869866403,1.0104155565900683
Dying in Your Arms - Trivium,-0.34849653045489615,0.8255102040816326,0.6666666666666666,0.5747567567567566,-1.0,0.10510659395141296,-0.5328919838468632,-8.763693270735525e-05,-0.3971504897595724,0.0,0.43839683325086587,1.1205276766634318
Biggest & The Best - Remastered version - Clawfinger,-0.033924441017733266,0.7928571428571428,-0.6666666666666666,0.4037297297297296,0.0,0.31730292513634095,-0.5138478171007027,0.0030985915492957746,-0.22261798753339263,0.0,0.24443344878772885,1.3548861131520935
I Wanna Rock - Twisted Sister,-0.17887432536622996,0.7785714285714285,-0.5,0.6453513513513511,0.0,0.5076846802181458,-0.5264141944099971,0.07620031298904538,2.1104185218165625,0.0,0.38495794161306296,-0.08444621433499187
Stone the Crow - DOWN,-0.36391673091750215,0.7785714285714285,1.0,0.305135135135135,-1.0,-0.166584035696579,-0.5152469076918185,0.05898591549295774,-0.277827248441674,0.0,0.15734784760019807,-0.08011621450325616
Twilight Of The Thunder God - Amon Amarth,-0.5797995373939864,0.796938775510204,0.16666666666666666,0.4634054054054053,0.0,0.03767972235994048,-0.5329057203726668,0.16195931142410017,-0.3365983971504897,0.0,-0.39287481444829286,1.8173884267854232
Stand My Ground - Within Temptation,-0.9591364687740944,0.6867346938775508,0.0,0.5262162162162161,-1.0,0.04164600892414472,-0.4700944386149003,0.0046697965571205,-0.017809439002671307,0.0,-0.6877783275606135,-0.5001710686462021
Carrion - Parkway Drive,-1.0300693909020822,0.8969387755102038,0.16666666666666666,0.5264324324324323,-1.0,1.0272682201289043,-0.5325765525135934,-0.0007949921752738654,-0.17631344612644698,0.0,-0.09599208312716474,1.0141622403822956
L'enfant sauvage - Gojira,-1.2922127987663843,0.9499999999999998,0.5,0.3504324324324323,0.0,2.7129400099157164,-0.5327406276829152,2.7409890453834116,2.190560997328584,-1.0,-0.7867392380009895,-0.49817433297250013
Ritual - Ghost,0.3330763299922899,0.6826530612244897,-0.8333333333333334,0.4042702702702701,-1.0,0.08725830441249381,-0.41832808674361666,-0.0006334898278560249,0.008904719501335714,0.0,0.5056902523503216,0.49361998081787584
My Girlfriend's Girlfriend - Type O Negative,-0.07093292212798774,0.4744897959183672,-0.16666666666666666,0.21962162162162147,-1.0,-0.28358948934060485,-0.331966040255652,5.68308607198748,-0.4737310774710596,0.0,0.36516575952498775,0.09135626587993757
